REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,OCU,OCU_LABEL,TIME_PERIOD,VALUE
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_3,3. Technicians and associate professionals,2024,1076.16
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_4,4. Clerical support workers,2024,1446.702
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_5,5. Service and sales workers,2024,2659.099
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_7,7. Craft and related trades workers,2024,174.07
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,231.279
ESP,Spain,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_F,Female,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,1615.496
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_TOTAL,Total,2024,29420.735
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_1,1. Managers,2024,2183.647
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_2,2. Professionals,2024,7336.387
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_3,3. Technicians and associate professionals,2024,5332.087
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_4,4. Clerical support workers,2024,2387.445
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_5,5. Service and sales workers,2024,4275.413
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_7,7. Craft and related trades workers,2024,2813.345
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_8,"8. Plant and machine operators, and assemblers",2024,1856.638
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_T,Total,OCU_DETAILS_96,"96. Elementary occupations and skilled agricultural, forestry and fishery workers",2024,3235.77
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_TOTAL,Total,2024,15137.371
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_1,1. Managers,2024,1332.609
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_2,2. Professionals,2024,3693.815
FRA,France,A,Annual,EMP_2EMP_NB,Employment (ILO modelled estimates),SEX_M,Male,OCU_DETAILS_3,3. Technicians and associate professionals,2024,2320.046
