REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EC2,EC2_LABEL,TIME_PERIOD,VALUE
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_P85,85 - Education,2024,11.395
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q86,86 - Human health activities,2024,49.409
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q87,87 - Residential care activities,2024,3.113
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_Q88,88 - Social work activities without accommodation,2024,2.29
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R90,"90 - Creative, arts and entertainment activities",2024,0.694
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R91,"91 - Libraries, archives, museums and other cultural activities",2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R92,92 - Gambling and betting activities,2024,0.681
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_R93,93 - Sports activities and amusement and recreation activities,2024,1.442
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S94,94 - Activities of membership organizations,2024,3.583
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S95,95 - Repair of computers and personal and household goods,2024,0.252
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_S96,96 - Other personal service activities,2024,1.15
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_T97,97 - Activities of households as employers of domestic personnel,2019,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_U99,99 - Activities of extraterritorial organizations and bodies,2024,0.629
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_TOTAL,Total,2024,305.63
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_A01,"01 - Crop and animal production, hunting and related service activities",2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_A02,02 - Forestry and logging,2024,0.512
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B06,06 - Extraction of crude petroleum and natural gas,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B07,07 - Mining of metal ores,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_B08,08 - Other mining and quarrying,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C10,10 - Manufacture of food products,2024,1.343
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C11,11 - Manufacture of beverages,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C13,13 - Manufacture of textiles,2024,0.21
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C14,14 - Manufacture of wearing apparel,2024,0.113
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C15,15 - Manufacture of leather and related products,2022,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C16,"16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2024,0.702
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C17,17 - Manufacture of paper and paper products,2024,0.437
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C18,18 - Printing and reproduction of recorded media,2024,0.379
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C19,19 - Manufacture of coke and refined petroleum products,2024,0.409
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C20,20 - Manufacture of chemicals and chemical products,2024,1.388
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C21,"21 - Manufacture of pharmaceuticals, medicinal chemical and botanical products",2024,4.224
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C22,22 - Manufacture of rubber and plastics products,2024,1.04
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C23,23 - Manufacture of other non-metallic mineral products,2024,0.623
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C24,24 - Manufacture of basic metals,2024,1.0
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C25,"25 - Manufacture of fabricated metal products, except machinery and equipment",2024,1.726
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C26,"26 - Manufacture of computer, electronic and optical products",2024,3.698
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C27,27 - Manufacture of electrical equipment,2024,2.1
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C28,28 - Manufacture of machinery and equipment n.e.c.,2024,2.261
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C29,"29 - Manufacture of motor vehicles, trailers and semi-trailers",2024,0.728
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C30,30 - Manufacture of other transport equipment,2024,0.39
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C31,31 - Manufacture of furniture,2024,0.0
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C32,32 - Other manufacturing,2024,1.703
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_C33,33 - Repair and installation of machinery and equipment,2024,0.685
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_D35,"35 - Electricity, gas, steam and air conditioning supply",2024,1.986
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_E36,"36 - Water collection, treatment and supply",2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_E37,37 - Sewerage,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_E38,"38 - Waste collection, treatment and disposal activities; materials recovery",2024,0.404
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_E39,39 - Remediation activities and other waste management services,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_F41,41 - Construction of buildings,2024,1.797
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_F42,42 - Civil engineering,2024,0.674
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_F43,43 - Specialized construction activities,2024,1.866
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_G45,45 - Wholesale and retail trade and repair of motor vehicles and motorcycles,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_G46,"46 - Wholesale trade, except of motor vehicles and motorcycles",2024,5.016
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_G47,"47 - Retail trade, except of motor vehicles and motorcycles",2024,20.069
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_H49,49 - Land transport and transport via pipelines,2024,0.707
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_H50,50 - Water transport,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_H51,51 - Air transport,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_H52,52 - Warehousing and support activities for transportation,2024,1.119
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_H53,53 - Postal and courier activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_I55,55 - Accommodation,2024,0.594
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_I56,56 - Food and beverage service activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J58,58 - Publishing activities,2024,1.418
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J59,"59 - Motion picture, video and television programme production, sound recording and music publishing activities",2024,0.598
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J60,60 - Programming and broadcasting activities,2024,0.601
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J61,61 - Telecommunications,2024,0.674
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J62,"62 - Computer programming, consultancy and related activities",2024,16.737
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_J63,63 - Information service activities,2024,1.148
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_K64,"64 - Financial service activities, except insurance and pension funding",2024,2.222
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_K65,"65 - Insurance, reinsurance and pension funding, except compulsory social security",2024,0.727
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_K66,66 - Activities auxiliary to financial service and insurance activities,2024,0.368
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_L68,68 - Real estate activities,2024,0.448
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M69,69 - Legal and accounting activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M70,70 - Activities of head offices; management consultancy activities,2024,2.814
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M71,71 - Architectural and engineering activities; technical testing and analysis,2024,12.938
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M72,72 - Scientific research and development,2024,4.577
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M73,73 - Advertising and market research,2024,5.564
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M74,"74 - Other professional, scientific and technical activities",2024,5.034
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_M75,75 - Veterinary activities,2024,3.849
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N77,77 - Rental and leasing activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N78,78 - Employment activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N79,"79 - Travel agency, tour operator, reservation service and related activities",2024,0.451
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N80,80 - Security and investigation activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N81,81 - Services to buildings and landscape activities,2024,0.514
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_N82,"82 - Office administrative, office support and other business support activities",2024,0.417
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_O84,84 - Public administration and defence; compulsory social security,2024,13.614
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_P85,85 - Education,2024,8.546
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q86,86 - Human health activities,2024,131.427
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q87,87 - Residential care activities,2024,14.756
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_Q88,88 - Social work activities without accommodation,2024,5.897
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R90,"90 - Creative, arts and entertainment activities",2024,0.998
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R91,"91 - Libraries, archives, museums and other cultural activities",2024,0.826
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R92,92 - Gambling and betting activities,2024,0.555
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_R93,93 - Sports activities and amusement and recreation activities,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S94,94 - Activities of membership organizations,2024,2.313
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S95,95 - Repair of computers and personal and household goods,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_S96,96 - Other personal service activities,2024,4.034
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_T97,97 - Activities of households as employers of domestic personnel,2019,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_U99,99 - Activities of extraterritorial organizations and bodies,2024,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_T,Total,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2020,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_M,Male,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2020,
AUT,Austria,A,Annual,EMP_STEM_NB,Employment in STEM occupations (previous ILO definition),SEX_F,Female,EC2_ISIC4_T98,98 - Undifferentiated goods- and services-producing activities of private households for own use,2020,
