REF_AREA,REF_AREA_LABEL,FREQ,FREQ_LABEL,MEASURE,MEASURE_LABEL,SEX,SEX_LABEL,EDU,EDU_LABEL,TIME_PERIOD,VALUE
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,36.234
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,108.82
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,58.162
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,34.387
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,16.271
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,93.949
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,42.773
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,31.212
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,19.964
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_TOTAL,Total,2024,202.768
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_1,1. Primary education,2024,48.233
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_2,2. Lower secondary education,2024,52.703
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_3,3. Upper secondary education,2024,49.84
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,15.758
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,22.488
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2024,10.519
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,2.9
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2024,108.82
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2024,27.869
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2024,30.293
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2024,28.049
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,6.338
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,12.403
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2024,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,2.156
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2024,93.949
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2024,20.364
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2024,22.41
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2024,21.792
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2024,9.421
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,10.085
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2024,8.808
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2021,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2021,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2021,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_9,9. Not elsewhere classified,2021,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_9,9. Not elsewhere classified,2021,
DEU,Germany,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_9,9. Not elsewhere classified,2021,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,115.037
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2024,5.745
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,70.187
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,18.26
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,20.845
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,37.354
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2024,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,28.745
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,3.576
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,4.708
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,77.683
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2024,5.42
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,41.442
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,14.685
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,16.137
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_TOTAL,Total,2024,115.037
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_0,0. Early childhood education,2024,5.745
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_1,1. Primary education,2024,17.548
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_2,2. Lower secondary education,2024,52.639
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_3,3. Upper secondary education,2024,18.26
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,6.942
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,6.156
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2024,7.747
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_8,8. Doctoral or equivalent level,2023,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2024,37.354
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_0,0. Early childhood education,2024,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2024,9.48
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2024,19.266
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2024,3.576
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2024,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_8,8. Doctoral or equivalent level,2023,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2024,77.683
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_0,0. Early childhood education,2024,5.42
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2024,8.069
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2024,33.373
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2024,14.685
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,5.494
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,4.762
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2024,5.88
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_8,8. Doctoral or equivalent level,2023,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2022,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2022,
ESP,Spain,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2022,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,140.276
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2020,7.819
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,49.053
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,51.057
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,25.872
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2024,14.294
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,69.309
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2020,4.76
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,24.013
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,28.9
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,10.556
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2024,5.84
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,70.967
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_LTB,Less than basic,2020,3.059
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_BAS,Basic,2024,25.041
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_INT,Intermediate,2024,22.157
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_ADV,Advanced,2024,15.315
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_X,Level not stated,2024,8.454
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_TOTAL,Total,2024,140.276
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_0,0. Early childhood education,2020,7.819
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_1,1. Primary education,2024,10.666
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_2,2. Lower secondary education,2024,38.388
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_3,3. Upper secondary education,2024,51.057
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2023,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,11.228
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,8.644
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_7,7. Master's or equivalent level,2024,5.614
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_ISCED11_9,9. Not elsewhere classified,2024,14.294
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_TOTAL,Total,2024,69.309
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_0,0. Early childhood education,2020,4.76
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_1,1. Primary education,2024,5.291
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_2,2. Lower secondary education,2024,18.721
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_3,3. Upper secondary education,2024,28.9
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2023,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,5.273
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,2.785
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_7,7. Master's or equivalent level,2024,2.175
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_ISCED11_9,9. Not elsewhere classified,2024,5.84
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_TOTAL,Total,2024,70.967
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_0,0. Early childhood education,2020,3.059
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_1,1. Primary education,2024,5.374
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_2,2. Lower secondary education,2024,19.666
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_3,3. Upper secondary education,2024,22.157
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_4,4. Post-secondary non-tertiary education,2023,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_5,5. Short-cycle tertiary education,2024,5.955
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_6,6. Bachelor's or equivalent level,2024,5.858
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_7,7. Master's or equivalent level,2024,3.438
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_8,8. Doctoral or equivalent level,2024,
FRA,France,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_ISCED11_9,9. Not elsewhere classified,2024,8.454
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_TOTAL,Total,2024,12.975
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_LTB,Less than basic,2021,4.611
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_BAS,Basic,2024,4.81
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_INT,Intermediate,2024,3.273
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_ADV,Advanced,2024,4.544
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_T,Total,EDU_AGGREGATE_X,Level not stated,2024,
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_TOTAL,Total,2024,6.864
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_LTB,Less than basic,2021,2.99
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_BAS,Basic,2024,3.956
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_INT,Intermediate,2024,
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_ADV,Advanced,2024,2.189
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_M,Male,EDU_AGGREGATE_X,Level not stated,2024,
GBR,United Kingdom of Great Britain and Northern Ireland,A,Annual,EIP_WDIS_NB,Discouraged jobseekers (previous ILO definition),SEX_F,Female,EDU_AGGREGATE_TOTAL,Total,2024,6.112
